PUBLICATION_ID,MCZBASE.GET_PUBLICATION_AUTHORS_ALL(P.PUBLICATION_ID),PUBLISHED_YEAR,PUBLICATION_TITLE,JOURNAL_NAME,JOURNAL_ABBREVIATION,VOLUME_NUMBER,ISSUE_NUMBER,BEGINS_PAGE_NUMBER,ENDS_PAGE_NUMBER,PUBLISHER_NAME, ,type,title,author,journal,volume,pages,year,publisher
6654,"Cutress, B.M.",1980,no article title available,Bulls.Am.Paleontology,Bulls.Am.Paleontology,77,309,116,120,, ,no result
7322,"Whittington, H.B.",1949,no article title available,Am.Jour.Sci.,Am.Jour.Sci.,247,,278,,, ,no result
6154,"Smith, J.P.",1903,no article title available,"Monographs of the USGS,","Monographs of the USGS,",42,,126,7,, ,no result
6862,"Whittington, H.B.",1997,no article title available,Jour. Paleontology,Jour. Paleontology,71,5,891,,, ,no result
8933,"Kummel, B.",1970,no article title available,Univ of KS:Dept of Geology:Special Pub 4,Univ of KS:Dept of Geology:Special Pub 4,,,185,89,, ,no result
8947,"Goldfuss, G.A.",1833,no article title available,"Petrefacta Germaniae,","Petrefacta Germaniae,",1,,181,,, ,article,1840,"Goldfuss, GA",Petrefacta Germaniae: Arus and Company,,,1833,
8949,"Goldfuss, G.A.",1838,no article title available,Nova.Act.Ac.Leop.,Nova.Act.Ac.Leop.,19,,343,,, ,no result
9038,"Wood, E.",1901,no article title available,Am.Jour.Sci.,Am.Jour.Sci.,12,,297,,, ,no result
7757,"Hudson, H.G.",1916,no article title available,New York State Mus. Bull.,New York State Mus. Bull.,,,121,6,, ,no result
8697,"Gordon, C.M.",1991,no article title available,Jour.Geol.Soc.Jamaica,Jour.Geol.Soc.Jamaica,28,,39,,, ,no result
4695,"Shaw, F. C.",2000,no article title available,Bulletin Czech Geol. Survey,Bulletin Czech Geol. Survey,4,4,381,,, ,no result
5873,"Evitt, W.R.",1953,no article title available,Jour.Paleontology,Jour.Paleontology,27,1,35,,, ,no result
5882,"Barton, D.C.",1913,"A new genus of the Cheiruridae, with descriptions of some new species",Harvard Univ.Mus.Comp.Zoology Bull.,Harvard Univ.Mus.Comp.Zoology Bull.,54,21,550,551,, ,no result
1823,"Whittington, H.B.",1956,no article title available,Jour. Paleontology,Jour. Paleontology,30,1,106,107,, ,no result
2151,"Campbell, K.S.W.",1967,Trilobites of the Henryhouse Formation (Silurian) in Oklahoma,Oklahoma Geol.Survey Bull 115,Oklahoma Geol.Survey Bull 115,,,41,42,, ,no result
3552,"Cushman, J.A.",1905,no article title available,Am.Naturalist,Am.Naturalist,39,462,383,,, ,no result
1407,"Shaw, A.B.",1957,no article title available,Jour.Paleontology,Jour.Paleontology,31,4,786,,, ,no result
6048,"Kjellesvig-Waering, E.N.",1948,no article title available,"Illinois Scientific Papers,","Illinois Scientific Papers,",3,4,24,27,, ,no result
873,"Hall, J.",1859,Contributions to the Palaeontology of New York,"Twelfth Ann.Rpt. N.Y.State Cab.Nat.Hist.,","Twelfth Ann.Rpt. N.Y.State Cab.Nat.Hist.,",186,186,56,57,, ,no result
1331,"Allmon, W.D.",1996,"Systematics and evolution of Cenozoic American Turritellidae (Mollusca: Gastropoda) I: Paleocene and Eocene Coastal Plain Species related to ""Turritella mortoni conrad"" and ""Turritella humerosa conrad""","Palaeontographica Americana,","Palaeontographica Americana,",59,59,118,,, ,article,Evolution and systematics of Cenozoic American Turritellidae (Gastropoda). I. Paleocene and Eocene species related to “Turritella mortoni Conrad” and “Turritella humerosa Conrad” from the US Gulf and Atlantic Coastal Plains,"Allmon, WD",Palaeontographica Americana,59,1--134,1996,
5261,"Meek, F.B. and A.H. Worthen",1868,no article title available,Acad.Nat.Sci.Philadelphia Proc.,Acad.Nat.Sci.Philadelphia Proc.,,,353,,, ,no result
14155,Raymond P.E.,1931,"Notes on invertebrate fossils, with descriptions of new species",,,,,,,, ,book,Some trilobites of the lower Middle Ordovician of eastern North America,"Raymond, Percy Edward",,,,1925,Museum
1414,"Lochman, C.",1938,no article title available,"Jour.Paleontology,","Jour.Paleontology,",12,5,474,,, ,no result
3111,"Hyatt, A.",1891,no article title available,Geological Survey of Texas (1890),Geological Survey of Texas (1890),,,337,339,, ,no result
1422,"Miller, A.K. and Youngquist, W.",1949,American Permian Nautiloids,Geol. Soc. Amer. Mem. 41,Geol. Soc. Amer. Mem. 41,,,34,36,, ,no result
4158,"Walcott, C.D.",1890,no article title available,U.S.Geol.Survey Annual Rept.,U.S.Geol.Survey Annual Rept.,10,10,603,604,, ,no result
2581,"Stose, G.W.",1894,no article title available,Proc.Boston Soc.Nat.Hist.,Proc.Boston Soc.Nat.Hist.,26,,369,371,, ,no result
2623,"Woodward, H.",1870,no article title available,Quart.Journal Geol.Soc.London,Quart.Journal Geol.Soc.London,26,,486,488,, ,no result
14534,"Whittington, H.B.",1963,"Middle Ordovician trilobites from Lower Head, western Newfoundland",,,,,,,, ,article,Ordovician geography and faunal provinces deduced from trilobite distribution,"Whittington, Harry Blackmore and Hughes, Christopher Paul",Philosophical Transactions of the Royal Society B: Biological Sciences,263,235--278,1972,The Royal Society
3732,"Raymond, P.E.",1913,no article title available,Ottawa Naturalist,Ottawa Naturalist,27,27,102,,, ,article,On the genera of the Eodiscidae,"Raymond, PE",Ottawa Naturalist,27,101--106,1913,
2668,"Cleaves, A.B.",1935,"Middle Devonian Branchiopod from Perry County, Pennsylvania",Jour.Paleontology,Jour.Paleontology,9,1,6,,, ,no result
2709,"Foerste, A.F.",1920,no article title available,Denison Univ.Sci.Lab.Bull.,Denison Univ.Sci.Lab.Bull.,19,,196,,, ,no result
2714,"House, M.R.",1965,no article title available,"Philo. Trans. Royal Soc. London,","Philo. Trans. Royal Soc. London,",250,763,115,117,, ,no result
2733,"Macurda, D.B.",1965,no article title available,Jour.Paleontology,Jour.Paleontology,39,6,1215,,, ,no result
2740,"Walcott, C.D.",1916,no article title available,Smithsonian Misc.Colln.,Smithsonian Misc.Colln.,64,5,351,352,, ,no result
1897,"Boucot, A. and Thompson, Jr., A.",1963,no article title available,Geol.Soc.Amer.Bull,Geol.Soc.Amer.Bull,74,,1321,2,, ,no result
6394,"Mcalester, A.L.",1965,no article title available,Palaeontology,Palaeontology,8,,242,,, ,article,"Systematics, affinities and life habits of Babinka, a transitional Ordovician lucinoid bivalve","McAlester, AL",Palaeontology,8,231--246,1965,
7427,"Agassiz, L.",1840,no article title available,Catalogus Systematicus Ectyporum Echinodermatum Fossilum Musei Neocomensis,Catalogus Systematicus Ectyporum Echinodermatum F,,,2,,, ,no result
6107,"Smith, J.P.",1914,Mid Triassic Marine Inv. Fauna of N. America,U.S.Geol.Survey Prof.Paper #83 Mid Triassic Marine Inv. Fauna of N. America,U.S.Geol.Survey Prof.Paper #83 Mid Triassic Marin,,,136,137,, ,no result
8255,"Hyatt, A.",1875,no article title available,"Proc. Boston Soc. Nat. Hist, v.XVII","Proc. Boston Soc. Nat. Hist, v.XVII",,,370,,, ,no result
7884,"Kummel, B. and S. Sakagami",1960,"Mid-Scythian ammonites from Iwai formation, Japan","Breviora,","Breviora,",126,126,9,10,, ,no result
6478,"Baas, D.E. Briggs, van Heemst, A. Kear and J. de Leeuw",1995,no article title available,"Geochimica et Cosmochimica Acta,","Geochimica et Cosmochimica Acta,",59,5,948,,, ,no result
7756,"Raymond, P.E.",1912,no article title available,"Ottawa Naturalist,","Ottawa Naturalist,",26,26,105,,, ,article,On the genera of the Eodiscidae,"Raymond, PE",Ottawa Naturalist,27,101--106,1913,
9466,"Waller, T.R. and Stanley, G.D.",2005,no article title available,"Jour. Paleontology,","Jour. Paleontology,",1,1,23,24,, ,no result
2042,"Cooper, G.A.",1931,no article title available,Jour.Paleontology,Jour.Paleontology,5,2,129,131,, ,no result
4635,Joachim Barrande,1877,no article title available,Systeme Silurien du Centre de la Boheme Suppleme,Systeme Silurien du Centre de la Boheme Suppleme,,,116,117,, ,no result
862,"Gould, S.J.",1984,no article title available,Paleobiology,Paleobiology,10,2,193,194,, ,article,Exaptation-a missing term in the science of form,"Gould, Stephen Jay and Vrba, Elisabeth S",Paleobiology,,4--15,1982,JSTOR
4762,"Brower, J.C.",2007,no article title available,Jour. Paleontology,Jour. Paleontology,6,6,1286,,, ,no result
4869,"Miller, S.A.",1880,no article title available,Cincinnati Soc.Nat.Hist.Jour.,Cincinnati Soc.Nat.Hist.Jour.,2,4,218,,, ,no result
1883,"Jackson, R.T.",1929,no article title available,Belgique Mus.Royal Nat.Hist.Mem.,Belgique Mus.Royal Nat.Hist.Mem.,38,38,56,67,, ,no result
3383,"Resser, C.E.",1935,no article title available,"Smithsonian Misc. Collections,","Smithsonian Misc. Collections,",93,5,19,,, ,no result
4475,"Shaw, F.C. and Lesperance, P.J.",1994,no article title available,"Jour.Paleontology,","Jour.Paleontology,",68,4,812,813,, ,no result
4000,"Kummel, B. and Erben, H.K.",1968,no article title available,"Palaeontographica,","Palaeontographica,",129,,126,,, ,no result
1221,"Teichert, C., B. Kummel and W. Sweet",1973,"Permian-Triassic strata, Kuh-E-Ali Bashi, northwestern Iran","Bull. of the MCZ,","Bull. of the MCZ,",145,8,408,9,, ,no result
2180,"Young, J.A.,Jr.",1942,no article title available,"Journal of Paleontology,","Journal of Paleontology,",16,1,123,,, ,article,Pennsylvanian scaphopoda and cephalopoda from New Mexico,"Young Jr, John A",Journal of Paleontology,,120--125,1942,JSTOR
2257,"Whittington, H.B.",0,no article title available,Jour. Paleontology,Jour. Paleontology,35,3,438,439,, ,no result
2329,"Cloud, P.E.",1942,Terebratuloid Brachiopoda of the Silurian and Devonian,Geol.Soc.Amer.Spec.Paper 38 Geol.Soc.Amer.Spec.Paper 38,Geol.Soc.Amer.Spec.Paper 38 Geol.Soc.Amer.Spec.Pa,,,111,8,, ,no result
4899,"Clark, W.B. and Twitchell, M.W.",1915,no article title available,U.S.Geol.Survey Mon.,U.S.Geol.Survey Mon.,54,,,,, ,no result
866,"Clark, T.H.",1935,no article title available,Jour. Paleontology,Jour. Paleontology,9,,241,,, ,no result
878,"Foerste, A.F.",1925,no article title available,Denison Univ.Sci.Lab.Jour.,Denison Univ.Sci.Lab.Jour.,21,1,55,,, ,no result
2683,William More Gabb,1869,Descriptions of some secondary fossils from the Pacific states,"Amer.Jour.Conchology,","Amer.Jour.Conchology,",5,1,7,8,, ,no result
3267,"Walcott, C.D.",1886,no article title available,U.S.Geol.Survey Bull,U.S.Geol.Survey Bull,4,30,211,213,, ,no result
1138,"Brower, J.C.",1987,no article title available,Jour.Paleontology,Jour.Paleontology,61,5,1001,,, ,no result
2580,"Rolfe, W.D.I.",1962,A new phyllocarid crustacean from the Upper Devonian of Ohio,Breviora,Breviora,151,151,4,6,Museum of Comparative Zoology, ,article,A new phyllocarid crustacean from the Upper Devonian of Ohio,"Rolfe, WD Ian",Breviora,151,1--7,1962,
2626,"Whittington, H.B.",1962,The Ordovician Trilobites of the Bala Area Merioneth. Part 1,Palaeontographical Soc.London Mono.,Palaeontographical Soc.London Mono.,116,,7,9,, ,no result
5655,"Schuchert, C. and Cooper, G.A.",1932,no article title available,Yale Univ.Peaody Mus.Nat.Hist.Mem.,Yale Univ.Peaody Mus.Nat.Hist.Mem.,4,,75,,, ,no result
2694,"Shimer, H.W.",1906,no article title available,Am.Naturalist,Am.Naturalist,40,470,97,,, ,no result
2729,"Macurda, D.B.",1977,no article title available,Jour.Paleontology,Jour.Paleontology,51,6,1207,,, ,no result
2741,"Whittington, H.B.",1965,no article title available,Jour. Paleontology,Jour. Paleontology,39,3,490,491,, ,no result
3339,"Orr, P.J., Briggs, D.E. and Kearns,S.L.",1998,no article title available,Science,Science,,,1174,,, ,no result
4633,"Miller, S.A.",1875,"Class Cephalopoda (Cuvier), as represented in the Cincinnati Group.",Cincinnati Quart.Jour.Sci.,Cincinnati Quart.Jour.Sci.,2,2,125,,, ,no result
4647,"Westermann, G.E.G.",1985,no article title available,Palaontologische Zeitschrift,Palaontologische Zeitschrift,59,,88,,, ,no result
5689,"Clark, T.H.",1920,no article title available,Am.Jour.Sci.,Am.Jour.Sci.,50,,69,71,, ,no result
7120,"Welby, C.W.",1961,no article title available,Jour.Paleontology,Jour.Paleontology,35,2,392,,, ,no result
6684,"Fletcher, T.P., Theokritoff, G., Lord and Zeoli",2005,no article title available,"Jour. Paleontology,","Jour. Paleontology,",,,321,322,, ,no result
8945,"Vadet, A.",2007,Echinides fossiles du Boulonnais: Du Bajocien au Tithonien. <i>Les Irreguliers</i>,Annales de la Societe d'Histoire Naturalle du Boulonnais T.5 F.2,Annales de la Societe d'Histoire Naturalle du Bou,,,187,,, ,no result
6366,"Foerste, A.F.",1930,no article title available,Denison Univ.Sci.Lab.Jour.,Denison Univ.Sci.Lab.Jour.,25,1,17,18,, ,no result
6361,"Foerste, A.F.",1926,no article title available,Denison Univ.Sci.Lab.Jour.,Denison Univ.Sci.Lab.Jour.,21,5,361,,, ,no result
7264,"Clark, H.L.",1945,"Geology of Lau, Fiji - Echinoidea",Bernice P. Bishop Mus.Bull.181,Bernice P. Bishop Mus.Bull.181,,,313,314,, ,no result
8598,"von Heyden, C",1862,"Gliedertiere aus der Braunkohle des. Niederrhein's, der Wetterau und der. Rohn",Palaeontographica,Palaeontographica,10,,62,63,, ,article,"K{\""a","Heyden, C von and Heyden, L von",Palaeontographica (1846-1933),,131--156,1866,Schweizerbart'sche Verlagsbuchhandlung
6162,"House, M.R.",1967,no article title available,"J. of Paleontology,","J. of Paleontology,",36,2,278,9,, ,no result
8950,"Lyon, S.",1861,no article title available,Acad.Nat.Sci.Philadelphia Proc.,Acad.Nat.Sci.Philadelphia Proc.,13,,412,,, ,no result
8963,"Whittington, H.B.",1954,<i>Onnia </i>(Trilobita) from Venezuela,Harvard Univ.Mus.Comp.Zoology Breviora,Harvard Univ.Mus.Comp.Zoology Breviora,38,38,2,4,, ,no result
9033,"White, C.",1863,no article title available,Boston Soc.Nat.Hist.Jour.,Boston Soc.Nat.Hist.Jour.,7,4,505,,, ,no result
9034,"White, C.",1862,no article title available,Boston Soc.Nat.Hist.Jour.,Boston Soc.Nat.Hist.Jour.,9,,15,,, ,no result
8796,"Moore, R.C.",1978,no article title available,Treatise on Invert. Paleo. Part T,Treatise on Invert. Paleo. Part T,,,,,, ,no result
9408,"Dana, J. D.",1849,no article title available,Geology. United States Exploring Expedition,Geology. United States Exploring Expedition,10,,690,,, ,no result
